question,answer,answer_index,hops,thinking,cypher_query
"Giải thưởng Khoa học Kinh tế tưởng niệm Alfred Nobel đã từng được trao cho công dân của quốc gia nào?
A. Úc
B. Canada
C. Bỉ
D. Thụy Sĩ",B,1,3,"The rephrased question asks for the country of a Nobel laureate in Economic Sciences. The correct answer is 'Canada' (Vietnamese). The distractors are other country names ('Australia', 'Belgium', 'Switzerland') that are of the same type and are not present in the forbidden database results.","MATCH (a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Klaus von Klitzing và nhân vật nào dưới đây là đồng hương?
A. Marie Curie
B. Heinrich Böll
C. Linus Pauling
D. Nelson Mandela",B,1,2,"The rephrased question asks about a person sharing nationality with Klaus von Klitzing. The Cypher query returns a person's name. The correct answer is 'Heinrich Böll'. The distractors are also names of famous Nobel laureates (Marie Curie, Linus Pauling, Nelson Mandela) and are not present in the forbidden database results list, ensuring they are valid and relevant distractors of the same data type.","MATCH (p1:Person {name: ""Klaus von Klitzing""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Nghề nghiệp của François Jacob là gì?
A. Nhà văn
B. Nhà triết học
C. Người viết tự truyện
D. Nhà hóa học",C,2,1,"The question 'François Jacob làm nghề gì?' was rephrased to 'Nghề nghiệp của François Jacob là gì?', asking about an occupation. The correct answer 'autobiographer' was translated to 'Người viết tự truyện'. The distractors 'Nhà văn' (writer), 'Nhà triết học' (philosopher), and 'Nhà hóa học' (chemist) are all occupations, are of the same type as the correct answer, and importantly, are NOT present in the list of forbidden database results.","MATCH (p:Person {name: ""François Jacob""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Ai trong số những người dưới đây có cùng quốc tịch với Rodney Robert Porter?
A. Konstantin Novoselov
B. Albert Einstein
C. Marie Curie
D. Niels Bohr",A,0,2,"The question is rephrased to ask for a person who shares the same nationality as Rodney Robert Porter. The Cypher query returns a person's name. The correct answer is Konstantin Novoselov. The distractors are other famous scientists/Nobel laureates, which are names of people and are NOT present in the provided list of database results (forbidden distractors).","MATCH (p1:Person {name: ""Rodney Robert Porter""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Trong số những nhà khoa học sau đây, ai là người có lĩnh vực nghiên cứu tương đồng với một số cá nhân đã đoạt Giải Nobel Sinh lý học hoặc Y học?
A. Albert Einstein
B. Robert Hofstadter
C. Charles Darwin
D. Nikola Tesla",B,1,4,"The rephrased question asks for the name of a person (nhà khoa học) whose research field aligns with Nobel laureates in Physiology or Medicine. The correct answer 'Robert Hofstadter' is a person's name. The distractors 'Albert Einstein', 'Charles Darwin', and 'Nikola Tesla' are also famous scientists (people) and are confirmed not to be in the provided forbidden list from the database.","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Edward B. Lewis có cùng quốc tịch với nhân vật nào sau đây?
A. Alfred Hershey
B. Marie Curie
C. Niels Bohr
D. Alexander Fleming",A,0,2,"The question has been rephrased to ask about a person who shares nationality with Edward B. Lewis, implicitly expecting a single person's name as an answer. The Cypher query returns `p2.name`, which is a person's name. The correct answer 'Alfred Hershey' is a person's name. The distractors 'Marie Curie', 'Niels Bohr', and 'Alexander Fleming' are also names of people and have been confirmed not to be in the database's forbidden list of results.","MATCH (p1:Person {name: ""Edward B. Lewis""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là công dân cùng quốc gia với François Englert?
A. Denis Mukwege
B. Marie Curie
C. Albert Einstein
D. Malala Yousafzai",A,0,2,"The rephrased question asks for a person's name who is from the same country as François Englert. The correct answer 'Denis Mukwege' is a person's name. The distractors 'Marie Curie', 'Albert Einstein', and 'Malala Yousafzai' are also person's names, are not in the forbidden database list, and are plausible as they are all Nobel laureates but from different countries.","MATCH (p1:Person {name: ""François Englert""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Trong số các nhân vật sau đây, ai có cùng quốc tịch với Peter Grünberg?
A. Marie Curie
B. Adolf Windaus
C. Linus Pauling
D. Niels Bohr",B,1,2,"The rephrased question asks for a person's name who shares nationality with Peter Grünberg, aligning with the Cypher query returning `p2.name`. The correct answer 'Adolf Windaus' is from the database. The distractors ('Marie Curie', 'Linus Pauling', 'Niels Bohr') are also names of people (Nobel laureates) and have been checked to NOT be in the forbidden database results list.","MATCH (p1:Person {name: ""Peter Grünberg""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Nghề nghiệp của Jaroslav Seifert là gì?
A. Nhà ngôn ngữ học
B. Nhà sử học
C. Nhà tiểu luận
D. Nhà phê bình văn học",C,2,1,"The rephrased question asks for the occupation of Jaroslav Seifert. The correct answer 'essayist' is translated to 'Nhà tiểu luận'. The distractors are other plausible occupations ('linguist', 'historian', 'literary critic'), translated to Vietnamese, and are NOT present in the forbidden list from the database results.","MATCH (p:Person {name: ""Jaroslav Seifert""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Trong số những người sau, ai là công dân cùng quốc gia với Saul Bellow?
A. Marie Curie
B. Nelson Mandela
C. Ferid Murad
D. Niels Bohr",C,2,2,"The reformulated question asks for a single person's name who shares citizenship with Saul Bellow. The correct answer is 'Ferid Murad' as provided. The distractors ('Marie Curie', 'Nelson Mandela', 'Niels Bohr') are all person names, are plausible Nobel laureates, and have been verified not to be present in the provided database result list, adhering to all rules.","MATCH (p1:Person {name: ""Saul Bellow""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là một trong những cá nhân có lĩnh vực làm việc trùng với lĩnh vực của những người đã được trao Giải thưởng Khoa học Kinh tế tưởng nhớ Alfred Nobel?
A. Stephen Hawking
B. Marie Curie
C. Robert Aumann
D. Alan Turing",C,2,4,"The original question asks for the names of people who work in the same field as Nobel laureates in Economic Sciences. The Cypher query `RETURN p2.name` confirms that the expected output is a person's name. The correct answer is 'Robert Aumann'. The question has been rephrased to be singular and natural in Vietnamese, asking 'Who is one of the individuals whose field of work coincides with the field of those who have been awarded the Prize in Economic Sciences in Memory of Alfred Nobel?'. The distractors (Stephen Hawking, Marie Curie, Alan Turing) are famous individuals, also names of people, and are confirmed not to be present in the provided database results, thus adhering to all rules.","MATCH (a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Trong số những người sau đây, ai là người hoạt động trong cùng lĩnh vực với một cá nhân đã từng nhận giải Nobel Hòa bình?
A. Stephen Hawking
B. Willard Libby
C. Carl Sagan
D. Jane Goodall",B,1,4,"The question has been rephrased to be singular, asking for the name of a person (loại: tên người) who works in the same field as a Nobel Peace Prize laureate. The correct answer 'Willard Libby' is a person's name. The distractors 'Stephen Hawking', 'Carl Sagan', and 'Jane Goodall' are also names of people, are of the same type, and are confirmed NOT to be in the provided database results list.","MATCH (a:Award {name: ""Nobel Peace Prize""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Người nào sau đây nghiên cứu trong cùng lĩnh vực với một người từng nhận giải Nobel Vật lý?
A. Stephen Hawking
B. Carl Wieman
C. Alan Turing
D. Nikola Tesla",B,1,4,"The rephrased question asks for a person's name who works in the same field as a Nobel laureate in Physics. The correct answer is Carl Wieman (Vietnamese). The distractors are also people's names, plausible, and not in the provided database results.","MATCH (a:Award {name: ""Nobel Prize in Physics""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Trong số những người được liệt kê dưới đây, ai là người có cùng quốc tịch với Robert S. Mulliken?
A. James M. Buchanan
B. Marie Curie
C. Niels Bohr
D. Max Planck",A,0,2,"The rephrased question asks for a person who shares nationality with Robert S. Mulliken. The correct answer is James M. Buchanan (a person's name). The distractors (Marie Curie, Niels Bohr, Max Planck) are also names of Nobel laureates (people) and are not present in the forbidden database results list.","MATCH (p1:Person {name: ""Robert S. Mulliken""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là một trong những người đã làm việc trong cùng lĩnh vực với người từng đoạt giải Nobel Sinh lý học hoặc Y học?
A. Alexander Graham Bell
B. Louis Pasteur
C. Niko Tinbergen
D. Nikola Tesla",C,2,4,"The rephrased question asks for the name of a person who worked in the same field as a Nobel laureate in Physiology or Medicine. The correct answer, Niko Tinbergen, is a person's name. The distractors (Alexander Graham Bell, Louis Pasteur, Nikola Tesla) are also person's names, are not in the provided database results, and fit the general plausible category for such a question.","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là người có cùng quốc tịch với Arieh Warshel?
A. Vincent du Vigneaud
B. Marie Curie
C. Albert Schweitzer
D. Niels Bohr",A,0,2,"The rephrased question asks for a single person who shares the same nationality as Arieh Warshel. The Cypher query returns a person's name. The correct answer 'Vincent du Vigneaud' is a person's name. The distractors (Marie Curie, Albert Schweitzer, Niels Bohr) are also names of people and were verified not to be in the prohibited database list.","MATCH (p1:Person {name: ""Arieh Warshel""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là người làm việc trong cùng lĩnh vực với một cá nhân đã nhận giải Nobel Sinh lý học hoặc Y học?
A. John Hasbrouck Van Vleck
B. Stephen Hawking
C. Rosalind Franklin
D. Nikola Tesla",A,0,4,"The rephrased question asks for the name of a person who works in the same field as a Nobel laureate in Physiology or Medicine. The Cypher query returns `p2.name`, indicating a person's name is the required answer type. The correct answer is 'John Hasbrouck Van Vleck'. The distractors 'Stephen Hawking', 'Rosalind Franklin', and 'Nikola Tesla' are also names of people, plausible as scientists, and are confirmed to be NOT in the provided database result list.","MATCH (a:Award {name: ""Nobel Prize in Physiology or Medicine""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Người nào dưới đây có cùng lĩnh vực nghiên cứu với một cá nhân đã nhận giải Nobel Vật lý?
A. Stephen Hawking
B. Russell Alan Hulse
C. Nikola Tesla
D. Dmitri Mendeleev",B,1,4,"The rephrased question asks for the name of a person who works in the same field as a Nobel Physics laureate. The correct answer 'Russell Alan Hulse' is a person's name. The distractors ('Stephen Hawking', 'Nikola Tesla', 'Dmitri Mendeleev') are also person's names, are plausible individuals (scientists/inventors), and were confirmed to NOT be present in the provided database results list, adhering to all rules.","MATCH (a:Award {name: ""Nobel Prize in Physics""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là một trong những người đã được trao giải thưởng Nobel Hòa bình?
A. Shimon Peres
B. Marie Curie
C. Albert Einstein
D. Stephen Hawking",A,0,2,"The original question asks about people who received the Nobel Peace Prize. The Cypher query `RETURN p.name` indicates the answer type is a person's name. The question has been rephrased to a singular form: 'Ai là một trong những người đã được trao giải thưởng Nobel Hòa bình?'. The correct answer 'Shimon Peres' is a person's name. The distractors (Marie Curie, Albert Einstein, Stephen Hawking) are also famous people's names, matching the data type, and they are confirmed not to be in the forbidden list of Nobel Peace Prize laureates from the database.","MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Nobel Peace Prize""}) RETURN p.name"
"Ai là cá nhân làm việc trong cùng lĩnh vực với một người đã đoạt Giải Nobel Hòa bình?
A. Stephen Hawking
B. Peter D. Mitchell
C. Rosalind Franklin
D. Richard Dawkins",B,1,4,"The rephrased question asks for the name of a person who works in the same field as a Nobel Peace Prize laureate. The correct answer 'Peter D. Mitchell' is a person's name, matching the `p2.name` return type. The distractors are also names of people (Stephen Hawking, Rosalind Franklin, Richard Dawkins) and were verified not to be present in the provided list of database results to avoid using them as distractors.","MATCH (a:Award {name: ""Nobel Peace Prize""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
