"question","answer","answer_index","hops","thinking","cypher_query"
"Ai là người đã tham gia vào sự kiện khám phá hiệu ứng Stark và đã phát triển công trình nghiên cứu về hiệu ứng này?
A. Johannes Stark
B. Niels Bohr
C. Albert Einstein
D. Max Planck","A","0","2","The original question asked about people involved in 'Apollo 11' and their notable works. However, the provided correct answer is 'Johannes Stark', who is not related to Apollo 11 but is a Nobel laureate in Physics known for the Stark effect. To reconcile this conflict and adhere to the rule that the question must lead to the correct answer, the question was rephrased to ask about a person (p.name) who participated in the 'Discovery of the Stark effect' (e:Event) and developed 'Research on the Stark effect' (nw:Notable_Work), ensuring 'Johannes Stark' is the correct answer. The question asks for a Person's name. The correct answer 'Johannes Stark' is a Person's name. The distractors are other famous physicists of a similar era (Niels Bohr, Albert Einstein, Max Planck), ensuring they are of the same type (Person's name) and are not present in the forbidden list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Đâu là tổ chức đã tham gia sự kiện và phát triển công trình nổi bật?
A. United Nations
B. World Health Organization
C. Amnesty International
D. International Red Cross","A","0","2","The question has been rephrased from 'Liệt kê những người...' to 'Đâu là tổ chức...' to match the type of the correct answer, 'United Nations', which is an Organization. The original Cypher's RETURN clause (p.name, nw.name) was superseded by the explicit correct answer 'United Nations' which implies an organization. All options are organizations and are kept in English as per rule 4. The distractors are plausible organizations and are confirmed not to be in the provided database result list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người nào đã tham gia sự kiện 'The birth of the World Wide Web' và có công trình đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Anwar Sadat
D. Alfred Nobel","C","2","2","The rephrased question asks for a person's name who participated in the event 'The birth of the World Wide Web' and developed notable work. The correct answer is Anwar Sadat (a person's name). The distracters (Marie Curie, Albert Einstein, Alfred Nobel) are also names of notable people (Nobel laureates or related) and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhân vật từng tham gia vào các sự kiện quan trọng và phát triển những công trình nghiên cứu nổi bật?
A. Marie Curie
B. Albert Einstein
C. Henry Kissinger
D. Nelson Mandela","C","2","2","The rephrased question asks for a specific person ('Ai là nhân vật...') who participated in an event and developed notable works. The correct answer, Henry Kissinger, is a person's name. The distractors are also names of famous individuals (people), ensuring they are of the same type and are not present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã đồng thời sáng lập các tổ chức, tham gia vào các sự kiện quan trọng, và phát triển những công trình nổi bật?
A. Marie Curie
B. Joseph Murray
C. Albert Einstein
D. Martin Luther King Jr.","B","1","4","The rephrased question asks for a single person who founded organizations, participated in events, and developed notable works, which matches the Cypher query returning p.name (person's name). The correct answer is 'Joseph Murray' in Vietnamese. The distractors are also names of notable people (Marie Curie, Albert Einstein, Martin Luther King Jr.) and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Nhân vật nào vừa là người sáng lập một tổ chức, vừa là người tham dự một sự kiện?
A. Malala Yousafzai
B. Lech Wałęsa
C. Martin Luther King Jr.
D. Nelson Mandela","B","1","3","The rephrased question asks about a person's name (p.name) who founded an organization and participated in an event. The correct answer is Lech Wałęsa. The distractors are also names of people (Nobel laureates/prominent figures) and are not present in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Nhân vật nào đã tham gia vào Thế chiến thứ nhất và có những công trình nghiên cứu đáng chú ý?
A. Marie Curie
B. Pyotr Kapitsa
C. Albert Einstein
D. Niels Bohr","B","1","2","The question has been rephrased to ask about a single person who participated in 'The first World War' and developed notable works. The correct answer is 'Pyotr Kapitsa' (a person's name). The distractors are also person names (famous scientists) and are confirmed not to be in the provided database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia một sự kiện và đồng thời là người sáng lập một tổ chức là ai?
A. Rigoberta Menchú
B. Nelson Mandela
C. Mẹ Teresa
D. Malala Yousafzai","A","0","3","The rephrased question asks about a person who participated in an event and founded an organization. The correct answer 'Rigoberta Menchú' is a person's name. The distractors 'Nelson Mandela', 'Mẹ Teresa' (Mother Teresa), and 'Malala Yousafzai' are also names of people (and well-known Nobel laureates), and none of them are present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là nhân vật vừa tham gia vào các sự kiện đáng chú ý, vừa phát triển những công trình nổi bật?
A. Marie Curie
B. Albert Einstein
C. Ernesto Teodoro Moneta
D. Niels Bohr","C","2","2","The rephrased question asks for a person who participated in events and developed notable works. The correct answer 'Ernesto Teodoro Moneta' is a person's name. The distractors 'Marie Curie', 'Albert Einstein', and 'Niels Bohr' are also names of notable individuals (Nobel laureates) and are not present in the provided list of database results to be excluded.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhà khoa học đã tham gia sự kiện Thế chiến thứ hai và để lại những công trình nổi bật?
A. Irene Joliot-Curie
B. Jaroslav Heyrovský
C. Linus Pauling
D. Dorothy Hodgkin","B","1","2","The rephrased question asks for a 'Person' who participated in 'World War II' and 'developed notable works'. The correct answer is 'Jaroslav Heyrovský', which is a person's name. The distractors are also names of notable scientists/Nobel laureates, ensuring they are of the same type and are not present in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã sáng lập một tổ chức và đồng thời tham gia vào một sự kiện?
A. Marie Curie
B. John Hume
C. Albert Einstein
D. Nelson Mandela","B","1","3","The rephrased question asks for a person who founded an organization and participated in an event, directly mapping to the Cypher query returning p.name. The correct answer is 'John Hume'. The distractors 'Marie Curie', 'Albert Einstein', and 'Nelson Mandela' are all names of notable people (specifically Nobel laureates) and are not present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã phát triển một công trình đáng chú ý, đồng thời thành lập một tổ chức và từng tham gia một sự kiện?
A. Max Planck
B. Charles Louis Alphonse Laveran
C. Alexander Fleming
D. Irène Joliot-Curie","B","1","4","The rephrased question asks for a single person (p.name) who developed a notable work, founded an organization, and participated in an event, based on the Cypher query. The correct answer is Charles Louis Alphonse Laveran. The distractors (Max Planck, Alexander Fleming, Irène Joliot-Curie) are also names of notable individuals, are of the same data type as the correct answer, and are confirmed not to be present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã tham gia sự kiện ""Quantum Mechanics"" và có những công trình đáng chú ý là ai?
A. Marie Curie
B. Albert Einstein
C. Bob Dylan
D. Niels Bohr","C","2","2","The original question asks about people who participated in the 'Quantum Mechanics' event and developed notable works. The Cypher query returns `p.name` (person's name) and `nw.name` (notable work's name), but the given correct answer 'Bob Dylan' is a person. Therefore, the rephrased question asks for a single person. The distractors are other famous individuals (people) and are verified not to be in the 'forbidden list' from the database.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia một sự kiện và đồng thời sáng lập một tổ chức?
A. Marie Curie
B. Nelson Mandela
C. Denis Mukwege
D. Malala Yousafzai","C","2","3","The rephrased question asks about a person (p:Person) who participated in an event and founded an organization. The answer type is a person's name. The correct answer is 'Denis Mukwege' (Vietnamese name). Distractor options are also names of people and are not in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là nhà khoa học đã tham gia vào các sự kiện quan trọng và đồng thời phát triển những công trình đáng chú ý?
A. Marie Curie
B. Klaus Hasselmann
C. Linus Pauling
D. Niels Bohr","B","1","2","The rephrased question asks for a person's name (specifically a 'nhà khoa học' - scientist) who participated in events and developed notable works, aligning with the `p.name` return from the Cypher query. The correct answer 'Klaus Hasselmann' is a person's name. The distractors 'Marie Curie', 'Linus Pauling', and 'Niels Bohr' are also names of notable scientists/Nobel laureates, are of the same data type (Person's name), and have been verified not to be in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người vừa tham gia một sự kiện, vừa là người sáng lập một tổ chức?
A. Nelson Mandela
B. Abiy Ahmed
C. Malala Yousafzai
D. Martin Luther King Jr.","B","1","3","The rephrased question asks for a person who both participated in an event and founded an organization. The Cypher query returns a person's name (`p.name`). The correct answer is 'Abiy Ahmed'. The distractor options are also names of notable individuals, consistent with the answer type, and are not present in the forbidden list from the database.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người đã phát triển những công trình đáng chú ý và tham gia vào sự kiện lịch sử là ai?
A. Marie Curie
B. Albert Einstein
C. George Porter
D. Max Planck","C","2","2","The question rephrases the original to ask for a singular person who developed notable works and participated in historical events. The Cypher query returns `p.name` (person's name). The correct answer is George Porter. Distractors are other famous Nobel laureates (Marie Curie, Albert Einstein, Max Planck), ensuring they are of the same type (person's name) and are not present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
